record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,current_light_mood_and_alertness_timestamp,ema_light,currentight,check_mixedlight,additional_light,currentmood,anxious,elated,sad,angry,irritable,energetic,kss_instr,kss,uuid_4,startdate_4,enddate_4,scheduledate_4,status_4,supplementaldata_4,serializedresult_4,current_light_mood_and_alertness_complete
2,current_light_mood_and_alertness,12,,,,,1,E,0,,1,0,3,0,0,0,3,1,6,44E6CB50-8C90-11EF-9776-CD368CAB6E3A,"2024-10-17 14:01:13","2024-10-17 14:01:51",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2024-10-17 14:01:52"",    ""utcTime"": ""2024-10-17 14:01:13.093581Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.2"",    ""configversion"": ""0"",    ""devicemodel"": ""SM-A217F"",    ""percentComplete"": ""93""  }",result.zip,0
2,current_light_mood_and_alertness,13,,,,,1,L,1,I,1,0,5,0,0,1,5,1,1,6FB884E0-8CA9-11EF-A3C6-EFF929C80AD6,"2024-10-17 17:01:22","2024-10-17 17:01:55",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2024-10-17 17:01:56"",    ""utcTime"": ""2024-10-17 17:01:22.350546Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.2"",    ""configversion"": ""0"",    ""devicemodel"": ""SM-A217F"",    ""percentComplete"": ""100""  }",result.zip,0
2,current_light_mood_and_alertness,14,,,,,1,S,1,E,1,0,3,0,0,0,3,1,8,8F419A40-8CC2-11EF-94EF-A1063C776970,"2024-10-17 20:01:12","2024-10-17 20:02:11",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2024-10-17 20:02:12"",    ""utcTime"": ""2024-10-17 20:01:12.676592Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.2"",    ""configversion"": ""0"",    ""devicemodel"": ""SM-A217F"",    ""percentComplete"": ""100""  }",result.zip,0
2,current_light_mood_and_alertness,15,,,,,1,S,0,,1,0,4,0,0,0,4,1,1,D9C82D20-8D41-11EF-A028-5B05491F6C2C,"2024-10-18 11:12:23","2024-10-18 11:12:50",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2024-10-18 11:12:50"",    ""utcTime"": ""2024-10-18 11:12:23.794898Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.2"",    ""configversion"": ""0"",    ""devicemodel"": ""SM-A217F"",    ""percentComplete"": ""93""  }",result.zip,0
2,current_light_mood_and_alertness,16,,,,,1,S,1,E,1,0,5,0,0,0,5,1,1,84482410-8D5D-11EF-9050-E73B8C268C1A,"2024-10-18 14:30:26","2024-10-18 14:30:55",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2024-10-18 14:30:55"",    ""utcTime"": ""2024-10-18 14:30:26.256731Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.2"",    ""configversion"": ""0"",    ""devicemodel"": ""SM-A217F"",    ""percentComplete"": ""100""  }",result.zip,0
2,current_light_mood_and_alertness,17,,,,,1,L,1,I,1,0,5,0,0,0,5,1,5,05062920-8D73-11EF-885C-71180723DBA8,"2024-10-18 17:04:21","2024-10-18 17:04:58",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2024-10-18 17:04:58"",    ""utcTime"": ""2024-10-18 17:04:21.681409Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.2"",    ""configversion"": ""0"",    ""devicemodel"": ""SM-A217F"",    ""percentComplete"": ""100""  }",result.zip,0
2,current_light_mood_and_alertness,18,,,,,1,E,0,,1,0,0,0,0,0,0,1,8,D7DE5EE0-8D8B-11EF-8CD0-272A7AFA85CA,"2024-10-18 20:02:03","2024-10-18 20:02:33",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2024-10-18 20:02:33"",    ""utcTime"": ""2024-10-18 20:02:03.342592Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.2"",    ""configversion"": ""0"",    ""devicemodel"": ""SM-A217F"",    ""percentComplete"": ""93""  }",result.zip,0
2,current_light_mood_and_alertness,19,,,,,1,O,1,E,1,0,5,0,0,0,5,1,6,6124B460-8E09-11EF-827B-A5513FF870A7,"2024-10-19 11:00:40","2024-10-19 11:01:17",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2024-10-19 11:01:17"",    ""utcTime"": ""2024-10-19 11:00:40.741630Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.2"",    ""configversion"": ""0"",    ""devicemodel"": ""SM-A217F"",    ""percentComplete"": ""100""  }",result.zip,0
2,current_light_mood_and_alertness,20,,,,,1,I,0,,1,0,5,0,0,0,5,1,6,A20D0810-8E22-11EF-ABB3-6D1207026169,"2024-10-19 14:01:27","2024-10-19 14:02:10",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2024-10-19 14:02:10"",    ""utcTime"": ""2024-10-19 14:01:27.056438Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.2"",    ""configversion"": ""0"",    ""devicemodel"": ""SM-A217F"",    ""percentComplete"": ""93""  }",result.zip,0
2,current_light_mood_and_alertness,21,,,,,1,E,0,,1,0,3,0,0,0,2,1,4,B4BEF490-8E3C-11EF-BCEA-3965FB4E0916,"2024-10-19 17:08:05","2024-10-19 17:08:32",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2024-10-19 17:08:32"",    ""utcTime"": ""2024-10-19 17:08:05.336625Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.2"",    ""configversion"": ""0"",    ""devicemodel"": ""SM-A217F"",    ""percentComplete"": ""93""  }",result.zip,0
2,current_light_mood_and_alertness,22,,,,,1,E,0,,1,0,3,0,0,0,3,1,6,8452FBD0-8E55-11EF-9F69-13DB85469F08,"2024-10-19 20:05:41","2024-10-19 20:06:13",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2024-10-19 20:06:14"",    ""utcTime"": ""2024-10-19 20:05:41.517532Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.2"",    ""configversion"": ""0"",    ""devicemodel"": ""SM-A217F"",    ""percentComplete"": ""93""  }",result.zip,0
2,current_light_mood_and_alertness,23,,,,,1,E,0,,1,0,3,0,0,0,3,1,5,B11C4130-8ED2-11EF-BEC6-9338F1902D06,"2024-10-20 11:01:43","2024-10-20 11:02:10",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2024-10-20 11:02:11"",    ""utcTime"": ""2024-10-20 11:01:43.747170Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.2"",    ""configversion"": ""0"",    ""devicemodel"": ""SM-A217F"",    ""percentComplete"": ""93""  }",result.zip,0
2,current_light_mood_and_alertness,24,,,,,1,O,1,E,1,0,3,1,0,0,1,1,6,AE14EB40-8EEB-11EF-BEE9-D75CA3F4CE50,"2024-10-20 14:00:36","2024-10-20 14:01:15",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2024-10-20 14:01:15"",    ""utcTime"": ""2024-10-20 14:00:36.084739Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.2"",    ""configversion"": ""0"",    ""devicemodel"": ""SM-A217F"",    ""percentComplete"": ""100""  }",result.zip,0
2,current_light_mood_and_alertness,25,,,,,1,O,1,E,1,0,3,0,0,0,3,1,5,09F8FB70-8F07-11EF-933F-29ADDFF8ABA3,"2024-10-20 17:16:26","2024-10-20 17:16:58",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2024-10-20 17:16:58"",    ""utcTime"": ""2024-10-20 17:16:26.663673Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.2"",    ""configversion"": ""0"",    ""devicemodel"": ""SM-A217F"",    ""percentComplete"": ""100""  }",result.zip,0
2,current_light_mood_and_alertness,26,,,,,1,W,0,,1,0,3,0,0,0,3,1,6,5781A600-8F1E-11EF-A494-D370D8C9F2EA,"2024-10-20 20:03:15","2024-10-20 20:04:02",,1,"{    ""devicemanufacturer"": ""samsung"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""12"",    ""syncdate"": ""2024-10-20 21:51:20.516220"",    ""utcTime"": ""2024-10-20 20:03:15.166709Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.2"",    ""configversion"": ""0"",    ""devicemodel"": ""SM-A217F"",    ""percentComplete"": ""93""  }",result.zip,0
